hour,day
18,27
17,23
17,25
6,26
18,4
23,1
9,15
16,31
18,1
13,14
17,17
16,3
18,22
22,22
9,14
15,1
9,15
20,31
14,12
8,18
16,28
16,11
12,12
16,19
12,20
14,28
14,9
16,13
15,18
9,12
17,21
9,9
16,17
18,1
20,15
18,15
10,11
10,18
9,29
18,10
13,3
17,7
13,5
21,8
16,12
14,8
18,27
11,23
21,12
12,11
17,17
0,11
15,28
19,9
19,16
13,3
14,19
9,17
17,11
18,10
14,18
10,20
0,29
20,2
6,16
22,22
11,11
17,21
11,13
17,8
18,9
12,31
9,8
18,15
13,20
20,21
12,6
13,28
5,24
12,7
15,1
16,2
11,14
21,29
7,28
10,10
21,17
12,5
19,7
13,6
8,5
11,7
20,19
12,11
3,3
10,17
14,1
7,8
17,24
15,6
21,12
23,17
9,7
8,12
14,11
10,24
19,19
11,5
9,15
16,6
11,31
14,1
19,3
22,11
12,8
7,1
17,23
14,2
13,30
11,6
17,13
18,1
19,23
12,9
8,14
7,6
8,24
17,20
9,12
11,27
19,22
11,3
9,21
18,24
15,6
11,6
10,8
12,21
14,27
19,21
18,16
23,12
7,24
11,6
7,29
11,26
13,26
12,1
14,19
14,1
15,29
12,2
16,29
18,24
13,23
18,15
22,27
21,29
19,3
7,3
17,16
11,12
8,20
9,19
18,6
12,31
12,18
8,4
14,19
14,19
18,5
16,3
7,11
9,8
22,10
18,3
17,6
19,9
14,21
13,21
15,30
11,29
15,27
18,12
13,6
7,23
11,17
10,18
15,25
23,18
15,16
22,22
15,14
15,6
8,18
12,14
23,8
15,28
15,25
16,3
16,13
9,19
18,18
13,31
14,29
11,1
17,14
11,27
13,1
7,29
19,2
17,3
13,23
10,16
14,17
18,13
17,26
10,25
13,1
18,19
10,7
10,4
12,3
12,1
14,13
18,28
12,15
6,27
12,14
9,17
11,3
14,12
18,10
13,20
8,3
18,5
18,25
10,7
15,13
17,24
18,25
14,5
14,5
12,16
22,6
18,22
9,23
12,3
17,25
16,3
13,1
17,26
9,30
19,19
19,21
9,27
13,20
10,2
15,27
9,14
18,1
11,13
22,1
14,4
8,24
13,14
8,1
18,12
15,1
11,27
17,13
11,23
22,13
17,3
16,6
10,5
8,15
17,17
15,23
8,30
8,22
16,28
11,16
12,27
15,27
11,15
13,12
16,5
13,21
16,11
12,10
14,5
13,3
10,19
16,1
16,21
16,5
11,11
19,18
13,11
6,4
8,31
16,18
19,31
13,13
12,3
15,24
15,18
15,13
16,29
10,7
8,3
16,27
23,2
10,18
12,3
14,8
16,19
18,15
8,11
13,19
8,18
16,20
12,11
17,5
19,4
13,11
14,5
9,17
7,13
19,5
15,6
9,3
14,5
9,8
18,4
14,18
21,5
10,31
7,3
13,13
12,26
16,21
10,30
16,13
10,25
14,13
22,23
22,25
16,22
15,24
8,20
18,30
13,12
16,12
12,22
11,10
17,26
14,25
16,7
16,1
18,1
18,23
16,16
13,11
17,5
11,11
12,24
12,16
18,16
10,20
14,12
22,29
12,11
11,17
19,9
6,31
13,30
20,29
11,25
20,18
12,6
17,20
15,5
19,19
11,14
10,25
11,5
12,12
9,12
6,5
12,6
9,14
19,10
10,26
11,27
12,3
15,10
15,22
9,11
10,26
14,14
17,7
17,12
23,6
8,11
18,1
11,10
8,22
17,3
11,28
16,23
7,3
18,11
15,18
20,10
16,27
16,14
22,16
13,5
9,29
14,14
9,7
10,11
8,3
9,26
12,10
8,23
17,14
17,24
18,20
21,14
22,10
15,21
13,11
23,21
14,28
15,15
12,16
16,11
22,2
20,19
14,23
14,15
12,25
14,13
23,12
19,16
20,13
22,7
16,12
19,10
15,28
15,20
6,6
22,2
13,28
8,5
4,1
4,20
20,30
9,14
14,7
19,14
23,1
9,24
10,9
14,13
16,30
17,6
14,12
18,12
18,28
23,29
16,11
15,24
18,24
13,29
15,26
18,17
9,18
9,3
9,19
14,31
21,23
19,22
9,3
5,5
13,16
22,6
12,11
11,13
9,6
18,28
10,26
18,2
13,6
13,19
18,31
9,24
11,5
22,6
15,10
17,30
16,19
8,6
14,14
10,23
9,6
19,30
15,3
9,28
11,19
13,8
18,16
12,4
16,21
14,21
12,4
17,17
7,28
18,27
11,30
13,30
13,23
10,6
15,3
16,6
14,28
10,17
8,14
9,28
17,22
13,14
14,12
8,19
17,19
15,20
17,8
9,8
9,15
13,11
13,25
15,23
9,13
14,14
16,22
15,2
8,12
10,1
17,18
20,3
14,31
12,10
11,14
18,7
16,15
7,18
11,4
22,6
16,16
16,12
17,28
15,23
14,2
10,19
14,17
14,3
19,26
18,19
0,22
17,16
2,14
18,19
14,13
20,20
5,30
8,18
23,12
13,4
17,9
15,17
18,29
13,23
16,18
21,14
12,5
15,1
14,4
6,13
12,14
5,13
8,11
8,14
15,30
14,18
21,27
11,29
9,2
20,3
20,8
9,27
10,17
10,21
14,1
12,29
14,26
20,19
18,2
15,25
17,23
15,25
11,18
17,11
12,3
16,13
9,7
20,21
13,14
9,19
10,5
13,22
13,8
12,1
21,1
8,9
10,18
14,16
7,27
17,22
20,21
9,20
17,1
22,23
9,3
15,20
14,4
13,30
8,8
13,1
11,12
11,12
13,7
14,21
13,23
8,17
15,12
11,13
10,17
16,19
14,21
13,16
17,25
20,3
13,12
19,1
15,21
13,10
18,12
17,28
11,3
23,17
10,27
12,21
12,14
13,22
6,20
14,16
12,14
8,22
8,6
14,9
20,3
10,16
12,17
7,16
12,25
18,8
11,18
20,10
20,27
11,6
1,20
13,23
18,8
17,31
17,1
14,29
17,18
13,23
9,5
9,19
22,31
16,19
14,17
12,17
12,27
9,18
11,26
14,6
16,28
12,12
18,28
14,24
17,25
10,1
18,28
16,7
17,26
12,14
13,11
13,4
14,11
13,7
18,27
11,7
19,28
9,21
9,12
16,29
14,6
10,29
20,5
5,4
11,16
22,16
21,27
15,20
8,24
0,29
10,20
9,11
16,1
18,6
11,5
14,13
13,5
18,14
12,2
12,20
16,5
14,19
11,30
16,29
15,10
10,31
9,1
12,1
20,14
11,16
14,1
22,17
14,3
15,19
16,31
17,1
10,21
15,21
10,25
7,24
16,23
0,29
17,12
8,12
11,18
14,18
19,20
16,17
13,4
15,26
17,20
12,10
18,21
14,24
19,1
13,8
10,1
16,20
18,4
13,7
12,18
16,25
13,17
10,23
17,7
8,25
17,30
12,23
12,18
14,3
16,11
3,8
19,22
19,1
9,13
14,25
20,7
8,28
11,29
10,25
17,6
16,30
16,1
13,2
8,8
10,2
10,3
20,3
11,19
17,10
18,4
14,25
11,3
10,2
7,18
19,12
13,21
10,24
9,25
13,24
19,26
17,11
21,9
14,8
8,11
17,11
14,20
13,3
17,12
17,10
19,13
10,21
17,5
10,4
17,27
7,28
21,11
12,11
20,24
11,13
11,17
12,23
19,17
15,3
17,18
9,26
16,21
9,1
19,30
12,3
14,1
4,19
11,12
9,16
13,22
15,24
23,20
15,14
17,30
6,24
11,23
16,14
17,5
15,6
15,17
9,6
18,1
17,25
14,23
15,31
12,1
7,25
18,5
11,19
15,1
17,26
16,31
15,23
22,16
12,28
10,24
17,16
23,2
7,26
16,25
11,1
15,13
17,16
12,30
13,5
10,20
3,3
7,13
15,9
16,16
14,24
15,18
15,16
11,26
11,3
16,11
8,4
15,16
6,25
0,15
12,14
16,15
10,23
16,14
16,1
14,4
16,14
9,11
22,8
14,16
8,31
11,21
19,27
18,5
13,12
13,11
11,23
20,3
18,3
18,3
0,26
18,27
10,5
13,25
12,1
18,1
21,30
15,1
8,1
17,13
8,16
13,8
18,31
16,27
19,3
22,9
13,12
19,9
22,16
16,26
8,14
15,9
20,1
15,9
21,6
10,20
15,26
14,1
17,1
17,2
10,25
14,31
17,16
20,28
16,4
21,24
7,24
8,18
14,19
9,24
17,20
17,25
7,20
10,22
9,3
19,30
8,9
14,5
15,8
22,23
15,10
13,17
22,11
8,2
12,4
11,14
8,29
18,9
16,23
8,12
18,10
21,16
8,27
16,24
18,25
12,24
9,16
16,13
18,19
19,12
12,31
10,11
18,22
7,23
17,10
7,23
18,29
16,21
11,17
10,16
10,14
9,14
8,8
17,20
21,26
11,27
10,29
20,17
11,17
23,25
0,26
8,17
7,22
21,10
17,21
17,23
11,19
17,6
11,14
18,2
21,16
18,4
18,4
17,30
19,2
14,20
16,27
19,27
10,15
13,23
8,18
18,2
13,21
15,17
15,13
9,15
15,1
10,18
18,20
11,15
9,2
12,17
20,13
15,24
10,30
15,21
14,16
9,26
15,1
18,2
12,7
20,25
23,24
15,4
9,21
16,5
10,7
14,18
15,20
16,20
8,15
15,7
15,16
12,13
13,27
14,24
23,13
17,7
11,6
15,5
18,16
11,20
9,30
9,3
13,23
20,26
15,3
19,13
11,16
23,4
13,6
19,26
18,3
22,22
17,18
18,20
11,17
11,24
10,21
13,19
18,4
19,12
18,25
11,6
18,19
15,26
12,20
12,1
8,26
18,2
16,19
7,10
17,1
11,23
18,23
13,20
18,20
12,24
12,11
15,21
9,4
17,12
10,11
20,3
16,9
12,21
12,9
10,19
12,29
15,8
10,1
10,30
15,22
19,1
11,27
11,19
14,13
17,29
12,14
21,25
13,10
21,17
13,6
13,28
12,3
13,13
14,26
9,16
16,27
14,15
16,6
16,29
6,4
20,3
14,17
16,17
19,26
7,22
14,18
18,26
11,30
16,6
20,6
11,27
13,25
17,21
14,23
13,14
12,7
12,7
16,3
11,3
14,26
13,1
18,22
13,17
18,16
20,22
12,1
19,12
7,18
12,20
19,3
14,5
14,5
21,22
14,14
8,1
17,10
18,6
14,29
23,13
15,21
18,31
8,18
21,10
13,18
18,1
10,5
17,18
15,28
12,20
18,1
15,15
12,6
18,30
7,14
13,23
8,31
14,1
14,25
22,1
13,1
13,2
15,31
16,24
19,3
19,19
15,11
22,11
16,11
16,24
17,26
13,27
14,21
12,13
14,1
14,20
17,20
15,10
19,4
13,6
14,11
16,3
16,23
21,17
13,14
15,10
15,22
10,22
11,11
17,4
22,29
12,7
17,3
19,14
12,29
11,14
11,19
17,20
16,14
14,12
8,4
11,5
19,27
8,7
16,10
18,11
10,9
15,9
22,21
13,28
12,25
16,30
9,27
14,8
13,3
8,8
11,3
9,3
9,8
16,13
8,30
13,31
16,5
6,22
12,10
15,14
20,20
14,11
15,27
16,26
19,29
18,12
18,3
12,20
14,21
15,8
17,10
13,6
16,7
14,25
21,19
16,20
10,5
8,28
9,12
22,19
14,30
8,1
15,8
10,28
9,24
12,13
6,30
17,8
16,10
8,21
9,3
20,1
11,13
12,1
11,19
15,29
21,10
17,10
13,14
11,10
14,13
8,15
2,2
9,5
6,19
18,10
14,25
11,14
9,27
11,7
19,6
18,1
11,3
17,10
18,30
8,13
17,25
17,12
8,18
18,13
3,10
13,23
9,12
4,2
10,7
14,7
16,16
16,5
18,25
17,27
18,1
10,25
16,21
4,4
18,13
11,5
8,2
9,29
8,14
17,19
0,3
9,2
21,14
15,8
18,30
15,21
20,24
16,17
12,27
10,23
18,5
15,22
23,10
20,26
15,10
14,27
21,18
18,10
8,3
14,21
21,16
10,23
9,11
15,9
21,3
10,4
18,1
15,6
9,22
8,3
16,18
10,23
10,13
12,4
8,18
8,27
14,4
15,3
15,6
14,10
16,2
11,16
15,10
22,1
20,27
11,27
5,4
14,6
12,19
15,17
14,5
10,10
9,11
14,21
14,23
23,12
19,3
16,23
9,19
8,17
8,26
7,24
12,17
5,10
17,5
13,5
13,18
18,3
11,12
19,28
13,3
14,26
10,23
9,1
9,12
9,28
9,13
7,1
21,12
12,27
11,24
15,17
9,11
23,18
14,11
17,28
12,3
15,10
8,14
15,9
6,29
15,26
22,14
17,11
14,16
14,12
13,3
17,12
13,7
15,13
11,16
20,23
9,3
12,21
10,12
14,24
16,4
22,8
9,3
15,10
18,19
9,3
21,31
15,26
18,20
14,7
9,25
15,1
13,14
10,29
7,28
17,5
8,23
7,25
15,18
18,5
10,27
9,12
7,5
8,19
9,16
15,6
9,24
11,11
15,28
9,18
12,18
18,7
13,1
18,14
15,15
16,17
9,27
14,30
9,3
14,13
10,24
14,9
11,29
15,26
20,19
16,3
20,6
13,19
19,8
13,21
16,6
9,21
9,30
13,3
19,27
18,23
15,2
15,14
20,10
10,6
21,13
23,1
15,4
21,10
8,14
12,21
14,3
8,13
14,29
14,23
13,30
0,13
17,19
19,2
9,21
12,27
9,26
10,13
19,31
15,2
9,29
22,27
12,13
13,24
13,29
8,1
15,27
9,4
21,13
15,22
19,29
12,20
18,10
12,1
18,8
7,16
10,16
10,23
22,10
7,5
17,14
10,30
18,4
15,24
11,10
21,26
8,15
17,8
18,19
15,9
7,10
14,18
9,3
17,29
14,28
17,6
14,12
12,11
9,16
19,11
9,23
10,30
9,30
17,11
17,24
15,24
9,11
11,17
11,21
22,3
17,20
11,8
12,24
12,25
22,26
10,6
9,4
18,23
21,3
16,4
15,4
18,25
16,10
10,21
8,21
9,5
13,1
10,2
23,27
11,4
8,25
16,28
13,7
18,3
10,26
13,27
15,13
13,29
10,14
12,25
19,16
10,27
18,14
9,3
18,13
19,25
5,21
15,6
13,3
19,29
14,12
21,23
18,30
21,3
0,20
17,5
21,22
9,23
18,29
13,3
15,25
18,3
8,24
17,4
18,4
11,7
14,20
10,9
18,31
17,18
13,18
4,30
10,6
15,1
9,28
20,8
15,17
15,3
18,23
14,13
9,17
11,4
13,5
17,13
18,17
14,19
14,21
18,5
7,11
12,24
6,15
7,16
11,4
12,20
18,14
11,3
7,19
17,16
15,13
20,14
22,29
16,25
20,16
18,7
13,10
14,7
16,1
9,17
19,20
16,20
17,26
18,1
18,1
11,3
17,27
11,3
22,10
15,9
15,7
12,20
1,5
8,16
17,1
15,7
14,6
9,6
15,17
13,20
16,1
13,3
17,18
10,5
8,15
18,9
11,18
13,21
9,17
6,3
10,16
10,17
18,21
15,27
11,14
16,14
16,31
17,23
11,24
17,12
9,6
10,8
9,2
16,20
13,26
13,8
16,24
17,13
12,16
17,22
8,22
11,14
7,29
10,3
10,10
13,20
11,13
17,18
14,12
16,23
15,23
5,18
16,23
9,23
14,2
7,1
14,24
12,23
9,5
0,3
18,30
16,19
0,3
10,8
18,16
16,29
10,16
10,20
13,14
18,5
18,1
16,4
23,11
7,5
13,11
20,3
21,4
22,19
9,15
8,21
12,12
15,1
15,25
17,21
17,24
9,10
15,2
14,21
16,10
19,27
7,15
11,24
18,13
12,28
17,11
21,13
8,16
13,5
10,6
19,13
12,7
22,4
18,19
9,26
8,19
18,14
17,7
20,19
18,29
15,4
14,27
15,10
13,18
18,11
15,27
16,19
18,6
19,27
8,5
23,21
17,23
6,3
14,19
13,5
16,24
18,19
23,3
19,31
9,24
17,18
10,25
18,1
11,3
17,3
10,12
11,20
8,28
15,22
10,18
14,3
15,9
20,14
16,20
18,24
10,4
12,14
7,4
17,22
7,12
21,23
11,30
20,4
13,20
13,6
14,6
19,26
8,12
16,13
19,12
19,12
18,29
20,5
14,12
12,9
9,20
11,15
14,6
17,5
16,17
14,3
17,7
21,20
10,26
8,23
22,26
14,5
20,18
15,25
12,28
21,15
14,5
13,31
8,12
18,13
9,19
8,19
10,17
8,24
20,19
6,6
12,19
16,10
19,8
19,21
19,23
13,3
2,17
10,10
18,21
11,18
16,24
15,10
2,4
16,31
8,13
7,26
20,12
14,30
13,15
14,17
18,6
13,23
13,21
13,19
9,7
23,1
10,12
14,24
22,21
18,1
14,7
12,12
10,3
15,9
8,12
23,14
12,1
14,20
18,18
19,16
16,1
11,27
17,18
8,30
20,10
17,4
10,4
16,5
8,22
18,17
14,20
12,25
13,31
7,14
17,27
12,29
8,19
19,8
9,15
16,13
20,17
15,12
17,15
16,18
14,5
18,25
19,11
5,17
15,7
10,8
9,25
12,2
12,1
9,17
18,19
11,23
15,24
17,19
12,28
23,4
7,25
12,14
6,26
13,5
12,7
8,30
10,8
11,13
7,3
8,21
17,31
15,21
14,28
10,18
10,28
9,23
4,19
22,17
10,13
15,18
12,13
9,4
12,14
17,7
9,1
19,31
17,17
13,15
19,7
10,1
18,14
15,25
15,23
14,20
15,18
1,8
10,22
14,14
17,17
17,25
13,21
10,30
9,26
0,4
13,9
21,6
18,11
13,5
18,4
9,28
17,21
11,21
20,25
18,11
9,4
15,13
18,9
13,8
19,27
14,7
9,21
12,1
15,13
14,12
19,13
17,2
14,1
16,25
12,17
19,8
20,9
19,10
17,24
17,27
13,22
18,24
18,1
10,23
11,25
14,11
22,26
11,29
11,19
11,19
13,30
17,13
14,27
15,27
13,15
14,5
10,16
14,1
14,24
15,28
18,31
16,28
20,23
9,7
11,18
13,24
14,16
17,18
16,14
8,28
11,16
15,17
21,7
15,24
13,25
10,11
13,18
11,5
11,5
17,13
21,28
13,8
12,14
15,24
9,22
16,30
23,3
10,28
8,4
8,26
18,28
12,7
17,14
8,15
19,20
17,12
9,24
16,20
16,8
14,5
20,12
12,6
7,3
10,1
16,21
10,14
17,27
12,24
14,22
16,30
23,19
10,3
8,3
14,18
12,1
19,11
13,29
16,25
7,25
15,3
14,31
10,18
16,12
18,20
9,5
17,5
12,14
21,3
14,18
9,26
20,4
12,26
18,14
17,10
8,18
16,5
14,28
17,8
17,26
9,21
12,5
21,19
13,14
9,4
19,7
18,3
17,14
22,11
16,20
13,21
14,26
14,9
18,3
10,21
15,7
17,13
11,14
16,29
16,14
18,29
18,14
13,7
9,30
14,5
12,22
14,1
7,7
8,16
20,8
9,8
18,4
13,23
11,4
13,23
15,24
14,9
8,16
17,26
16,16
12,3
15,7
12,2
13,7
10,28
11,20
12,23
17,12
17,3
0,8
11,30
14,20
14,13
22,14
11,9
16,11
23,15
6,19
11,10
16,10
13,5
13,18
19,11
17,13
18,15
11,13
8,8
10,10
15,25
9,3
14,24
16,6
13,3
19,20
12,11
11,6
10,19
10,10
17,6
12,12
19,5
14,17
17,4
13,11
17,17
12,22
13,20
10,4
11,15
13,12
13,27
13,5
9,7
14,17
16,12
10,6
17,3
13,14
9,5
16,18
14,24
9,17
10,4
9,3
14,25
10,25
7,24
10,3
10,23
0,17
10,1
15,29
22,5
16,4
19,23
3,2
17,12
12,23
9,23
11,27
12,29
18,12
11,7
12,16
12,5
15,13
13,17
21,22
21,16
11,3
12,23
20,3
21,19
21,18
13,22
19,27
13,27
17,2
13,28
11,5
17,2
10,5
10,16
20,21
23,13
13,14
18,6
9,10
10,17
11,26
19,28
23,22
21,4
16,5
10,30
19,3
14,10
9,7
14,3
20,26
23,26
14,1
17,24
14,6
15,24
15,26
7,12
15,11
18,19
15,13
14,25
11,6
16,13
15,27
11,1
8,25
14,19
18,11
15,6
18,23
23,27
11,8
18,14
15,22
19,27
11,3
9,31
10,3
19,22
13,18
12,8
10,16
9,23
16,4
17,19
19,27
8,5
16,20
15,14
10,19
11,10
11,13
13,27
13,17
2,15
0,23
10,9
9,11
17,14
13,1
17,11
17,18
14,25
10,6
12,3
10,19
11,21
9,11
11,7
21,5
12,2
15,13
17,21
8,22
7,5
15,3
16,9
20,25
13,16
7,27
16,3
11,26
11,1
8,2
8,25
13,26
8,13
10,23
15,21
8,13
13,25
9,3
11,28
10,18
18,5
16,1
7,14
15,19
19,11
16,18
9,17
18,17
10,13
15,3
18,29
12,29
8,18
14,13
11,16
9,24
10,11
9,21
12,14
12,30
13,29
14,10
11,14
19,5
18,1
17,29
21,21
15,11
6,27
13,12
16,10
12,20
8,22
8,27
9,1
15,19
15,20
17,20
12,6
18,6
11,10
9,19
12,17
11,14
11,17
14,18
14,11
21,22
17,15
18,29
9,2
15,29
16,30
8,21
11,2
18,21
10,30
8,20
21,27
16,3
16,20
7,16
14,30
15,20
17,26
17,24
10,21
9,30
14,3
16,11
17,23
18,9
13,27
14,3
4,2
20,21
8,24
10,13
15,7
9,24
12,10
10,16
22,15
12,16
11,7
7,18
7,14
10,5
12,6
16,10
14,25
12,15
16,16
8,8
11,25
13,23
11,11
8,1
11,1
8,20
7,17
2,27
13,18
21,6
16,21
9,11
16,10
16,8
18,4
8,17
14,22
16,31
15,10
17,2
13,20
14,29
12,13
14,5
11,6
11,7
18,8
12,28
10,22
16,13
17,26
17,29
13,21
9,30
11,4
13,20
11,27
13,9
12,7
10,17
17,10
18,26
12,26
18,4
17,4
13,17
11,6
13,6
20,15
13,5
14,23
11,16
15,6
13,18
19,12
14,28
1,2
21,7
18,23
14,20
8,13
17,8
17,3
18,18
14,21
5,27
9,31
15,8
12,16
12,9
17,29
11,16
13,21
11,30
9,26
16,19
12,12
11,23
10,16
13,18
17,1
10,27
7,1
15,12
16,19
15,6
17,10
17,14
2,25
22,19
9,24
14,21
15,5
8,13
11,24
11,18
17,1
12,31
19,6
14,28
13,14
8,27
8,5
10,22
21,28
19,24
15,3
10,26
0,14
16,29
21,17
17,27
14,19
12,6
9,1
20,5
5,21
11,22
11,5
18,23
23,24
17,28
16,5
10,1
13,30
0,19
22,11
15,5
22,24
17,27
12,7
7,13
15,24
8,3
12,22
14,1
17,14
17,3
8,25
19,24
14,25
2,23
8,21
15,27
17,16
19,22
16,11
15,16
14,29
17,17
14,11
9,6
11,11
15,26
17,26
18,15
15,3
8,28
17,28
22,24
11,1
17,5
11,3
21,6
12,1
10,8
10,21
15,10
19,27
12,5
15,19
22,29
12,17
14,24
17,11
19,17
11,28
16,3
11,20
21,9
17,19
18,12
20,14
16,17
17,9
17,25
15,8
10,17
18,22
11,29
15,17
18,17
22,12
11,31
10,26
11,13
16,16
17,8
12,3
20,3
18,4
7,28
14,24
19,13
18,26
15,23
17,1
9,1
13,2
20,12
18,26
15,21
15,22
9,28
13,4
14,17
13,5
17,23
14,11
9,5
9,15
10,17
15,12
16,7
23,2
16,31
22,20
11,25
16,13
17,17
16,23
18,28
12,20
11,30
12,5
11,29
9,30
23,22
20,4
17,12
12,12
17,11
16,1
16,20
14,25
16,12
17,24
15,21
8,3
12,19
11,1
16,7
15,28
15,25
23,4
8,18
11,22
11,28
18,25
12,12
13,17
18,3
17,17
14,1
21,29
16,28
10,12
18,2
17,16
12,7
21,3
15,14
18,27
19,30
12,11
9,13
18,14
13,26
12,5
18,3
6,6
18,12
12,25
22,25
14,13
15,9
12,21
9,25
17,7
13,21
17,3
7,6
11,21
10,12
13,30
19,12
8,2
20,22
18,19
13,20
23,27
13,8
18,18
14,30
15,29
10,20
8,20
12,4
9,7
17,27
9,1
13,11
12,2
8,13
15,5
17,26
15,7
9,29
23,19
8,10
0,15
8,2
17,5
10,17
11,8
0,30
13,25
14,3
12,30
13,27
8,15
13,23
10,17
11,5
17,24
8,9
0,20
21,21
16,24
13,23
8,17
20,7
16,2
17,12
18,3
11,1
10,4
17,4
16,3
17,28
14,14
16,10
11,7
12,1
13,1
14,22
8,7
12,14
8,16
14,17
13,1
11,13
23,5
10,12
13,28
10,14
8,24
8,30
8,20
15,26
13,13
11,25
17,6
10,10
15,10
13,30
12,19
10,19
23,22
16,22
9,21
15,5
12,22
7,28
10,13
12,7
22,16
2,29
11,12
17,29
13,10
16,3
17,18
13,27
15,3
15,15
20,21
7,18
13,2
20,3
9,13
9,17
4,3
12,27
17,1
11,17
14,21
16,22
9,6
15,8
11,3
16,12
17,3
18,12
14,11
18,11
9,17
15,25
14,17
19,26
13,13
21,18
10,10
8,13
10,31
16,11
17,9
18,25
4,11
17,14
10,2
17,10
8,5
9,29
20,28
11,25
15,5
15,22
9,30
18,22
15,25
14,5
11,13
10,21
12,23
15,4
12,18
7,16
17,9
18,20
7,24
11,19
22,23
14,7
18,20
8,10
15,18
12,10
15,4
15,19
8,10
10,5
10,16
11,24
17,29
10,3
14,25
17,6
17,29
8,18
18,11
14,19
11,3
14,20
11,20
10,22
17,24
21,4
18,7
10,6
17,8
17,5
20,30
15,25
16,1
10,13
0,18
8,10
17,21
13,7
9,3
7,7
14,27
18,27
23,22
12,12
17,27
14,25
14,24
17,13
14,6
11,26
12,30
15,13
14,18
17,1
19,11
13,26
15,1
22,7
14,10
15,13
11,4
12,3
18,25
14,14
22,22
15,17
8,20
15,19
22,11
13,3
15,13
11,21
17,25
15,7
8,17
13,16
13,16
20,19
13,6
14,1
17,1
18,7
14,9
23,9
22,10
17,12
13,25
18,26
11,18
12,6
14,4
14,23
11,18
14,6
16,10
16,15
22,14
6,20
16,4
9,4
18,11
7,28
10,3
16,29
13,18
10,5
17,1
21,7
15,15
22,13
14,25
15,13
20,4
21,11
14,18
17,22
21,13
17,1
11,18
18,6
7,10
22,11
9,11
10,28
18,31
10,18
11,17
12,13
16,26
8,31
16,28
13,4
8,16
17,28
12,1
12,14
10,6
12,19
17,17
13,21
14,7
14,21
6,5
14,24
18,3
10,26
18,13
9,12
20,23
11,1
2,4
11,19
19,15
14,1
15,29
13,13
22,18
23,3
14,21
12,26
17,18
18,18
12,25
18,1
10,3
12,20
14,23
13,20
13,3
14,13
14,13
11,7
17,13
11,6
13,30
9,30
19,26
14,13
22,23
14,31
9,8
13,19
11,14
17,19
19,3
15,1
11,17
17,7
16,25
17,13
21,10
15,16
7,9
9,24
18,23
5,3
17,29
11,18
12,24
14,13
20,28
15,13
23,25
6,30
22,12
16,25
15,3
11,6
18,29
22,11
17,10
17,20
18,22
14,23
9,3
0,19
6,4
17,3
16,13
20,7
9,14
12,1
12,3
15,5
13,5
16,21
21,3
8,25
23,6
20,19
7,4
13,25
8,2
15,13
16,19
11,1
13,6
19,24
18,7
21,26
13,5
15,23
16,14
12,28
18,3
18,12
12,21
17,29
21,1
18,16
16,11
17,14
11,13
2,22
10,5
16,19
10,8
15,1
17,28
14,24
9,13
15,27
15,17
18,27
15,3
14,25
14,17
18,20
11,18
12,8
17,27
6,17
19,1
15,3
12,17
9,30
9,16
17,1
13,18
17,1
15,10
13,31
18,6
17,28
18,31
9,24
19,14
15,27
16,27
22,17
21,15
22,2
15,18
17,30
19,20
22,1
16,4
13,24
14,27
23,24
11,6
20,30
14,6
18,23
16,10
5,5
14,13
18,19
21,19
16,14
16,22
17,18
9,23
11,29
19,8
15,5
11,3
14,9
21,28
10,10
15,5
13,5
15,11
10,11
15,23
14,17
14,3
13,1
14,1
17,27
16,1
13,4
7,26
18,26
10,23
12,29
8,24
16,31
13,16
17,10
16,11
14,3
13,3
16,22
13,1
13,17
17,12
16,26
21,3
17,10
15,17
17,1
18,27
16,28
9,18
20,14
13,28
13,4
15,18
15,21
10,25
12,18
14,14
16,27
12,23
9,28
12,14
12,29
8,1
16,26
9,17
19,29
18,1
11,31
17,1
17,19
12,21
12,16
17,9
8,6
7,23
9,13
16,16
18,25
7,6
10,27
13,18
10,24
15,19
19,22
11,4
12,13
18,1
10,18
21,18
8,29
19,24
15,11
19,27
11,19
16,10
8,6
11,8
9,1
23,5
10,6
14,18
10,27
20,30
23,4
14,24
17,8
22,1
10,9
21,19
18,11
12,1
16,17
13,16
18,11
21,28
14,1
12,10
14,10
19,21
14,17
12,19
14,18
8,24
18,29
11,11
17,5
12,20
12,8
19,18
8,11
10,11
11,12
9,4
15,30
17,23
16,24
14,8
16,13
16,3
22,15
13,29
9,24
9,18
18,3
7,1
15,10
18,12
11,1
10,17
7,1
15,1
10,3
8,7
15,10
10,2
6,14
9,6
17,3
10,23
9,11
11,5
10,28
11,3
9,1
8,19
13,14
14,8
16,7
9,25
6,13
8,1
21,5
11,7
8,20
21,2
10,13
20,1
10,3
16,17
23,8
18,20
13,2
17,5
14,17
18,21
7,13
2,13
12,3
19,2
11,8
12,21
14,18
18,4
11,27
12,26
9,12
11,22
14,19
15,19
16,25
16,3
9,20
12,14
16,22
12,14
10,13
14,21
13,20
17,8
18,17
12,29
14,24
18,8
11,4
18,12
19,8
10,8
11,3
16,16
13,27
18,12
12,1
10,25
11,28
13,27
10,27
12,29
15,13
17,3
13,3
10,19
18,13
10,16
19,27
8,19
17,30
18,27
17,23
18,20
18,5
19,2
20,17
16,16
16,3
13,7
10,22
11,13
8,27
4,1
13,1
12,17
19,28
22,24
12,26
17,18
16,6
20,1
17,5
16,3
20,29
21,19
10,24
